gene	log2FC	pvalue	padj
ENSG00000167106	0.23514760497998477	0.08988179924354475	
ENSG00000167107	0.05270280085901291	0.6974977825960627	
ENSG00000167110	-0.22878451967902702	0.004861604829984882	
ENSG00000167112	-0.0011813266323672522	0.9771416885599564	
ENSG00000167113	0.3196252361246259	1.7628486187469946e-06	
ENSG00000167114	-0.15129358061899278	0.3299540902919261	
ENSG00000167117	0.0		
ENSG00000167118	0.3171337703738626	0.00013363633862975132	
ENSG00000167123	0.6083308352351744	0.06448647835179167	
ENSG00000167130	0.0991644729184542	0.4780942485986325	
ENSG00000167131	0.14525286930660175	0.5893483745154189	
ENSG00000167136	-0.23898316707477107	0.048817759228645195	
ENSG00000167139	-0.06154443869309123	0.9631455453188922	
ENSG00000167157	3.092849916179138	6.876999535455659e-11	
ENSG00000167165	-0.520736047945479	0.6786413409870544	
ENSG00000167173	0.4955363152108412	0.0005079408841378238	
ENSG00000167178	1.3289200830413788	7.36202919663024e-05	
ENSG00000167182	0.28476941274971734	0.0012822792381107907	
ENSG00000167183	-5.279922830592563	0.299456679332469	
ENSG00000167186	-0.026870823086997397	0.6867911312282187	
ENSG00000167191	-0.4177351505052176	3.3770689462920117e-06	
ENSG00000167193	-0.02238934957479355	0.7895324972797948	
ENSG00000167194	0.0		
ENSG00000167195	1.4622787504366794	0.08351579325414585	
ENSG00000167196	-0.06111062917063226	0.5345615382881699	
ENSG00000167202	-0.0764199749222616	0.520224866420377	
ENSG00000167207	-0.0797060982046931	0.6956668044537108	
ENSG00000167208	-0.06493769504875058	0.7718050992693134	
ENSG00000167210	0.2437791786795075	0.30524631165055005	
ENSG00000167216	0.10579637361387362	0.676041603694827	
ENSG00000167220	-0.41687519721879784	1.2702983312640849e-05	
ENSG00000167230	-0.6940248249826606	0.5692701984712267	
ENSG00000167232	-0.03425544790862656	0.7040704879847369	
ENSG00000167236	0.6408361092237906	0.4274818696643754	
ENSG00000167244	0.7719601610581082	0.000183369102579422	
ENSG00000167257	0.13171870671796615	0.27997885931662203	
ENSG00000167258	-0.13755017278781523	0.27139818040917946	
ENSG00000167261	1.0386107279194656	0.00017430401546307973	
ENSG00000167264	0.1807731762420377	0.15682653633030505	
ENSG00000167272	0.22904532666807054	0.01642303706356441	
ENSG00000167280	0.4107481348102233	0.00022870952961476026	
ENSG00000167281	-0.20343162697381345	0.8873733506275298	
ENSG00000167283	0.30413792168156917	0.00010828923419403708	
ENSG00000167286	0.6884031660256861	0.047309110018869845	
ENSG00000167291	-0.021096538156471834	0.8375692726136799	
ENSG00000167302	0.29457076005969984	0.01880179149562128	
ENSG00000167306	0.3578425646597869	0.29117623402115256	
ENSG00000167311	-1.0639018269538891	0.007113694864123471	
ENSG00000167315	-0.4390791103214635	0.0005197885512149662	
ENSG00000167323	0.7376591616700354	2.3043340910784644e-05	
ENSG00000167325	0.26157832609034504	0.004757793105378021	
ENSG00000167332	-0.3047036014767084	0.3644492318552559	
ENSG00000167333	0.03515650535558201	0.5966485345642996	
ENSG00000167346	2.8619768174972506	0.3239850262651276	
ENSG00000167355	0.1242735874474672	0.8378913842986524	
ENSG00000167359	-1.159255869304162	0.43332560556069455	
ENSG00000167360	1.885408679459065	0.16281819869952707	
ENSG00000167363	0.09093733754558109	0.4453541336811956	
ENSG00000167371	0.8561269892125936	0.0011290881520109378	
ENSG00000167377	-0.058509142872134934	0.4701965217190479	
ENSG00000167378	0.43611030280746155	2.0478028816882663e-05	
ENSG00000167380	0.3089049682263214	0.0001092449045955947	
ENSG00000167383	-0.42778708859604575	2.321893044661552e-05	
ENSG00000167384	0.04940924809639902	0.4471611247383369	
ENSG00000167390	0.7657578615198073	0.5123424483194663	
ENSG00000167393	-0.14265576006694225	0.10170749351222831	
ENSG00000167394	0.030399736835882152	0.8654192777496322	
ENSG00000167395	0.5497399136646048	3.338486232397912e-06	
ENSG00000167397	0.13963364458769778	0.27192707346322303	
ENSG00000167414	0.6760242509065193	0.13504861127417211	
ENSG00000167419	2.7294793979582	0.03913556910680036	
ENSG00000167434	1.1032401045629294	8.096804842347911e-06	
ENSG00000167447	0.11781682031718343	0.18491195373099636	
ENSG00000167459	0.0		
ENSG00000167460	-0.3119955682180837	0.08316590330725651	
ENSG00000167461	-0.4467087913915275	0.01339867778426785	
ENSG00000167468	0.13760111058077662	0.16514110341629423	
ENSG00000167470	0.607463705692969	0.000272702952686199	
ENSG00000167476	-0.7331843965819144	0.042947802531652014	
ENSG00000167483	0.5273858052688496	0.26311638506211144	
ENSG00000167487	0.6421566827012093	9.776593905555604e-05	
ENSG00000167491	0.03928715477868927	0.7084295477890648	
ENSG00000167494	-0.5749492314698181	0.5947505376194961	
ENSG00000167508	-0.004870029280819033	0.960819798996138	
ENSG00000167513	0.11591960982499394	0.7738671042673584	
ENSG00000167515	0.30217885221689755	0.002545400860949255	
ENSG00000167522	-0.28230751814786803	0.0005636298425163848	
ENSG00000167523	0.32323521101462793	0.03504268173110815	
ENSG00000167524	0.5169423355703087	0.0002106881107522814	
ENSG00000167525	-0.11385243403767586	0.5670697285664974	
ENSG00000167526	-0.17067728616300926	0.31538127132128	
ENSG00000167528	-0.23234139971512935	0.017583424888010984	
ENSG00000167531	3.6894484700836347	0.11299126295785276	
ENSG00000167535	0.45865986554915494	0.040220582173401284	
ENSG00000167536	-0.38999275356795493	0.004693856441511959	
ENSG00000167543	0.4415857954373683	0.001961569455483502	
ENSG00000167548	-0.16588397163971713	0.06164194033005324	
ENSG00000167549	0.02237425558357753	0.7368881345104499	
ENSG00000167550	0.37390593335376754	0.07819534422978866	
ENSG00000167552	-0.026405616966914458	0.8806184349359867	
ENSG00000167553	-0.7010019886794256	0.10361197716407851	
ENSG00000167554	0.3194675862551142	0.13583474259634043	
ENSG00000167555	0.2348575951813916	0.004297971219729116	
ENSG00000167562	0.39336974063259944	0.005942131581121528	
ENSG00000167565	0.35669232203626855	0.0028626741559435427	
ENSG00000167566	-0.023758599326802354	0.8007175251180516	
ENSG00000167578	0.47623781211160576	0.0024752261580727165	
ENSG00000167580	0.45003758812250894	0.677546799276436	
ENSG00000167588	-1.2401594960573696	1.3601207900458434e-05	
ENSG00000167595	0.5499675621502784	0.00039481642141690347	
ENSG00000167600	-0.20757044936053837	0.5051875566153414	
ENSG00000167601	0.30910213102888884	0.07923297705003773	
ENSG00000167604	0.2937504509896838	0.11665765705904028	
ENSG00000167608	0.4022948777563857	0.06874028230173711	
ENSG00000167612	-0.7133234272230995	0.3649959709385653	
ENSG00000167613	0.004679162170222906	0.9842971229386211	
ENSG00000167614	0.49766718982280816	0.01249233143261841	
ENSG00000167615	0.532382324030582	4.465586474209717e-06	
ENSG00000167617	0.32717490664114734	0.07739551721995715	
ENSG00000167618	-0.11151595132355885	0.8829081576036276	
ENSG00000167619	0.3610216090217142	0.3108044218090817	
ENSG00000167625	0.3175550979972034	0.007059367789693791	
ENSG00000167632	0.14870704748623975	0.09547792534398118	
ENSG00000167633	0.21722751463335488	0.7225590835185186	
ENSG00000167634	0.902979357426152	0.2122225176312906	
ENSG00000167635	-0.16913716540337909	0.014275767862609201	
ENSG00000167637	0.30727764801966284	0.013774691104063147	
ENSG00000167641	0.20624188880997707	0.05063335090705657	
ENSG00000167642	0.9206355462696179	1.625825017620971e-05	
ENSG00000167644	-0.6626852325235277	0.03166526073119273	
ENSG00000167645	-0.016796942570604934	0.8813731925207162	
ENSG00000167646	0.9869289918454798	2.4219306994889293e-09	
ENSG00000167653	-0.37636971744047454	0.7039891717981217	
ENSG00000167654	0.5113845787279354	0.5895839848046021	
ENSG00000167656	1.3944846162387505	0.06304091219926741	
ENSG00000167657	0.5719298186266135	8.283736751090016e-05	
ENSG00000167658	-0.06437992075740695	0.5386446094247237	
ENSG00000167664	0.6548714156162494	0.3128270651860381	
ENSG00000167670	-0.08093557038322663	0.5210991315582219	
ENSG00000167671	-0.3449507083260617	0.008097117066587016	
ENSG00000167674	0.03362639211446439	0.8179567400509131	
ENSG00000167676	-0.2855209033018351	0.020742507476267907	
ENSG00000167680	-1.0259414269778184	0.00014091794635419076	
ENSG00000167685	0.5886675893727746	8.214044228849477e-05	
ENSG00000167693	-0.769258698579165	0.00026321496087886964	
ENSG00000167695	0.830846619710499	4.0247096137527135e-08	
ENSG00000167699	0.09658696997030525	0.2564566152882329	
ENSG00000167700	0.3276834592018001	0.009161273955310544	
ENSG00000167701	-0.45492641474806117	0.0007151144517886615	
ENSG00000167702	-0.30141051166465305	0.1034676714121329	
ENSG00000167703	1.2729555135302189	4.4561362760461175e-09	
ENSG00000167705	-0.2979820471298238	0.0008457132235129453	
ENSG00000167711	-0.10187402377590915	0.7414787118614699	
ENSG00000167716	0.46106614671760093	0.00032903588496841917	
ENSG00000167720	0.5468974944415153	0.00019384079029815372	
ENSG00000167721	0.33322390789252054	0.0004209661196510241	
ENSG00000167723	0.4528520886319638	0.056894323894612	
ENSG00000167733	0.2679956763767519	0.013956778164876898	
ENSG00000167740	0.13530826260658424	0.3713232143295543	
ENSG00000167741	-1.0325402398741064	0.2508668597444125	
ENSG00000167747	0.5302786577154386	1.0166146034191691e-05	
ENSG00000167748	-0.16391524383380576	0.8165681813223533	
ENSG00000167749	0.5864551324000651	0.5417725464249528	
ENSG00000167751	3.083577705393507	0.09260589170085254	
ENSG00000167754	-0.10262581550776506	0.9473221858184677	
ENSG00000167755	3.5877807998409255	0.05214411908165851	
ENSG00000167757	-1.6898459878270276	0.2755810838792232	
ENSG00000167759	-0.002240797733326083	0.9973863001405089	
ENSG00000167765	-0.07007272778431184	0.6217842865262824	
ENSG00000167766	0.25761951797958815	0.06416184417150562	
ENSG00000167767	0.4381734670768802	0.4255522265380144	
ENSG00000167768	0.9004076594169845	0.12994602227523988	
ENSG00000167769	2.368589232361529	0.0056941049981177605	
ENSG00000167770	0.19575550375014128	0.005561646023544332	
ENSG00000167771	-0.3584543130554474	0.018229315824982842	
ENSG00000167772	-0.1540284820674951	0.7606846672306267	
ENSG00000167774	0.5563489663810985	0.26077507123842636	
ENSG00000167775	-0.14824373898227527	0.16559204503060437	
ENSG00000167778	0.3278304961456824	1.9032461998563942e-06	
ENSG00000167779	0.725073866149387	7.993447255109051e-05	
ENSG00000167780	0.34603387018755605	0.452670449826585	
ENSG00000167785	-0.043883331840004036	0.6273768238132824	
ENSG00000167791	0.0		
ENSG00000167792	0.2834552462563682	0.000182440008074836	
ENSG00000167797	-0.39817812837306565	0.13747914611152215	
ENSG00000167798	0.0		
ENSG00000167799	-0.3901031359525229	0.042388922815839336	
ENSG00000167800	-0.9147444805671685	0.19079389719329623	
ENSG00000167807	0.6432763839034639	0.011255821960044349	
ENSG00000167815	0.15464855252860943	0.05370132960349797	
ENSG00000167822	0.0		
ENSG00000167825	0.0		
ENSG00000167840	-0.19169445673072305	0.3808409561265307	
ENSG00000167842	0.3323724269080537	0.00017763367941133675	
ENSG00000167850	-0.378171232509123	0.15833970276519607	
ENSG00000167851	0.21397975130721225	0.42359992979542793	
ENSG00000167858	-4.082605428583867	0.3450310228785751	
ENSG00000167861	0.4356167743060779	0.004725180425625946	
ENSG00000167862	-0.24053778112408075	0.025832709145031125	
ENSG00000167863	-0.02084683611366067	0.8240711637180302	
ENSG00000167874	0.08323942077653257	0.45114269972487353	
ENSG00000167880	0.7460880999463146	0.18733243365318672	
ENSG00000167881	0.06414721378001431	0.221082002912924	
ENSG00000167889	0.9563952444861807	0.0018175513696713182	
ENSG00000167895	0.7833774630687624	0.0002798648953905197	
ENSG00000167900	-0.8016004305127642	0.007807911957606922	
ENSG00000167904	-0.20331419509488224	0.062919394640992	
ENSG00000167910	0.23813003330978333	0.4822811360494602	
ENSG00000167912	-0.4005778804875748	0.37078015697966926	
ENSG00000167914	0.7738213830288001	0.13391362621246114	
ENSG00000167916	0.7429830964977633	0.5200216050812912	
ENSG00000167920	-0.021815768408905534	0.8738452067934421	
ENSG00000167925	0.4725282465462004	0.0003399969146544049	
ENSG00000167930	-0.18959376850803	0.14256172047056204	
ENSG00000167941	0.4925643878772785	0.6301245779555589	
ENSG00000167945	-1.4583528676278696	0.17086619152000773	
ENSG00000167962	0.00061020802077838	0.9964237823611976	
ENSG00000167964	0.7890409985652552	0.002767998608178506	
ENSG00000167965	-0.08362759303341694	0.2962660222265119	
ENSG00000167967	0.33421069091753797	0.007817112722360504	
ENSG00000167968	1.063813067992456	0.0014146041151765524	
ENSG00000167969	0.09244692492222129	0.3016069916372133	
ENSG00000167970	-0.6492902057155359	0.4646775256393578	
ENSG00000167971	-0.761475857722	0.0783398327431237	
ENSG00000167972	0.12126668552845876	0.35208028255347046	
ENSG00000167977	0.26522190088261066	0.007025613629390649	
ENSG00000167978	0.38759599655088905	0.0018787332825317014	
ENSG00000167981	-0.0062850737194677375	0.9497275856396592	
ENSG00000167984	0.33701982393607305	0.024558140721230786	
ENSG00000167985	-0.017658244790799138	0.904509030475089	
ENSG00000167986	0.36018602275286327	6.284182541254981e-07	
ENSG00000167987	-0.15170819363579735	0.2439641391128346	
ENSG00000167992	0.38216556259268586	0.03618374917584355	
ENSG00000167994	0.035584839832361936	0.7968132050013987	
ENSG00000167995	0.024831050831601642	0.8979328575239748	
ENSG00000167996	-0.7005235911925691	0.09146717596848872	
ENSG00000168000	0.9035578022218664	0.0005729088670177634	
ENSG00000168002	0.31125250356208767	0.005252142741601337	
ENSG00000168003	0.30743733857118904	0.10345757812401322	
ENSG00000168004	-0.7653465065698668	0.004396148427351582	
ENSG00000168005	0.2036450167895949	0.10655981649140045	
ENSG00000168010	0.13452306365371225	0.4043539496002976	
ENSG00000168014	0.17220506329718566	0.12339711197423875	
ENSG00000168016	0.4210877883005799	0.02466606359340862	
ENSG00000168026	0.6699143473993379	9.662373781621196e-05	
ENSG00000168028	0.7640483241668363	1.2244815326816571e-05	
ENSG00000168032	0.9044056082147361	0.0017901244268597731	
ENSG00000168036	0.4693996382519918	5.763061522165461e-08	
ENSG00000168038	0.43619232703151944	0.019892864794969985	
ENSG00000168040	0.08231524736722395	0.4598485956382421	
ENSG00000168056	0.4728782176614432	0.0011395934420327495	
ENSG00000168060	0.3390358002175513	0.02209124291152354	
ENSG00000168061	-0.23370218891059724	0.28919201417266927	
ENSG00000168062	-0.07320098768133909	0.7803406034521269	
ENSG00000168065	1.511145029837408	0.1321525560890627	
ENSG00000168066	0.14320035892136662	0.058242306039174074	
ENSG00000168067	-0.16256538180260716	0.12658445030804266	
ENSG00000168070	4.747876528282915	0.07308008368270505	
ENSG00000168071	-0.3287483187643434	0.050072962787847716	
ENSG00000168077	1.1778075679585798	6.566029828833757e-05	
ENSG00000168078	-1.4663600656721263	0.14322954400945806	
ENSG00000168079	-0.32777853601645646	0.36828879110537094	
ENSG00000168081	1.1694445824424236	0.15106672491906076	
ENSG00000168090	0.08297002141951015	0.2677979524669743	
ENSG00000168092	0.0980159978520394	0.32235406788068144	
ENSG00000168096	0.16090196420465963	0.00961514488276173	
ENSG00000168101	0.37884671984485685	0.0031248577816737557	
ENSG00000168116	0.02481378061208206	0.8067160060733647	
ENSG00000168118	-0.024989722736560083	0.7761126641629443	
ENSG00000168122	0.0		
ENSG00000168124	0.0		
ENSG00000168126	-0.6468027116093973	0.6437223728378714	
ENSG00000168129	0.0		
ENSG00000168131	1.434392725245143	0.32398502626512715	
ENSG00000168135	1.1187688949333907	1.5552106146843243e-08	
ENSG00000168137	0.14693573147303063	0.22617003107750538	
ENSG00000168140	0.30628417973584576	0.10568374254271885	
ENSG00000168143	-3.4007578363650914	0.007055819549407494	
ENSG00000168148	3.5702922499360374	0.16400836468275673	
ENSG00000168152	0.29283812338115145	0.006301114598691273	
ENSG00000168158	0.40923966289009517	0.43673375955833693	
ENSG00000168159	0.21462186352627377	0.05628361446700732	
ENSG00000168172	-0.0009607785211227515	0.9929955725094282	
ENSG00000168175	0.013598895640002162	0.9033203760760018	
ENSG00000168209	0.8644726696746439	0.0032061813529340993	
ENSG00000168214	-0.21469503987819483	0.12336396134158892	
ENSG00000168216	-0.015096259217121322	0.7460758678048677	
ENSG00000168228	0.20749732410211985	0.004547372112402937	
ENSG00000168229	0.14246461569788071	0.43129636147113637	
ENSG00000168234	0.37457638468341403	0.01560607004254227	
ENSG00000168237	0.1062653180252846	0.5284915157253537	
ENSG00000168242	1.2417345251185194	0.3493249338101696	
ENSG00000168243	0.6863016519913514	0.34324665452637704	
ENSG00000168246	-0.025490813209927854	0.7835836990213725	
ENSG00000168255	0.40496639236398746	0.04339607135391719	
ENSG00000168256	0.11045324596420336	0.23148556555729377	
ENSG00000168259	-0.03379571713584095	0.5046779089629418	
ENSG00000168259	0.7851699458616019	7.966671587969617e-09	
ENSG00000168260	-0.14273202187544776	0.8189611280679511	
ENSG00000168263	1.2805365337543426	0.09302374069879389	
ENSG00000168264	0.028057597612422214	0.8116007805351616	
ENSG00000168267	1.4747111809996403	0.11333480290314506	
ENSG00000168268	-0.5044379976726683	0.0008040636757017446	
ENSG00000168269	-0.5994864347367921	0.6803482329400561	
ENSG00000168273	0.3405343914141623	0.015466034805339124	
ENSG00000168274	0.28121141487101875	0.10000202465280458	
ENSG00000168275	-0.3611778362232805	0.06693787330629501	
ENSG00000168280	-0.06386291426402291	0.8539328897238689	
ENSG00000168282	0.5174100972668758	4.988409452543992e-05	
ENSG00000168283	-0.4863696824858499	7.528405637053668e-05	
ENSG00000168286	0.09643178080758208	0.32547652373284963	
ENSG00000168288	-0.03078507403593367	0.5787143774925074	
ENSG00000168291	-0.21148748435179865	0.005202020262027008	
ENSG00000168297	0.2213649749464155	0.07213680197970575	
ENSG00000168298	0.14815180029867303	0.7771629588300694	
ENSG00000168300	-0.49611148922656856	7.500388752214516e-07	
ENSG00000168301	0.3543857689355794	0.002582416099323498	
ENSG00000168303	0.2262772164966792	0.004061093131266315	
ENSG00000168306	-0.10488907014932192	0.2938183709826501	
ENSG00000168309	-0.07852764575150051	0.6301734669738189	
ENSG00000168310	-0.35707968088665254	0.013180192251941752	
ENSG00000168314	0.9649675213625724	0.08775593754626541	
ENSG00000168329	0.6294251979565981	0.105296798389578	
ENSG00000168333	-1.933509784500056	0.27214122892105	
ENSG00000168334	0.7213942620508842	0.020155875746898855	
ENSG00000168348	0.20827369886657632	0.7491291959436102	
ENSG00000168350	1.711365639406826	9.576293519328984e-05	
ENSG00000168356	0.7469248009256946	0.01019412267086345	
ENSG00000168367	3.0038273211643327	0.10047273031814903	
ENSG00000168374	-0.0029137717742573344	0.9743918838817026	
ENSG00000168385	0.2005404209425805	0.007282371142245698	
ENSG00000168386	0.5962374584681047	8.04546372287325e-05	
ENSG00000168389	-0.2601930112027575	0.5857584888764596	
ENSG00000168393	0.044632650851915034	0.6994626331987273	
ENSG00000168394	0.11641601206698216	0.44578051251648976	
ENSG00000168395	0.44866008447519645	0.015638692708472547	
ENSG00000168397	0.2221723801654072	0.07714712038073782	
ENSG00000168398	-0.33565210293944214	0.6181496156614266	
ENSG00000168404	0.032235125436233414	0.8634498879199098	
ENSG00000168405	-0.22524516359759428	0.05641356540645674	
ENSG00000168411	0.11384429436779575	0.24316590113044032	
ENSG00000168412	2.3237587656889387	0.08500967240713526	
ENSG00000168418	-0.6072810752072071	0.4606265344750953	
ENSG00000168421	0.7997351848957888	0.005082013469901649	
ENSG00000168427	0.23547127755310182	0.08082966548785502	
ENSG00000168434	0.35255053089595734	0.00112527043693312	
ENSG00000168434	1.2477286298438708	1.2914773562517653e-08	
ENSG00000168438	0.11889067840879353	0.21544013628055012	
ENSG00000168439	-0.38859405299529204	0.011770084679019884	
ENSG00000168447	0.27628799705935947	0.4773231120223339	
ENSG00000168447	0.0		
ENSG00000168453	0.4542306212949787	0.026158963254879406	
ENSG00000168454	-0.36837082133683907	0.5816634600525394	
ENSG00000168461	0.9415730058093121	7.637454032696344e-06	
ENSG00000168476	0.25762520405938316	0.06498476407577723	
ENSG00000168477	1.049623103620232	3.056077862195886e-10	
ENSG00000168481	-1.4862717211408372	0.02262447500619489	
ENSG00000168484	-0.4116367993949499	0.5678906383654595	
ENSG00000168487	0.13528410399746882	0.42378578834286496	
ENSG00000168488	0.3679594893961635	0.012732880581330977	
ENSG00000168490	0.0887372573310487	0.7685281364514123	
ENSG00000168491	-0.1864967392481895	0.5315844653580066	
ENSG00000168495	-0.1337799297398461	0.3817677805370133	
ENSG00000168496	0.23942813639681093	0.009970752175420828	
ENSG00000168497	0.15603384347937155	0.13811915222736235	
ENSG00000168502	0.42627478862567303	0.02302004157343861	
ENSG00000168505	0.1392296061671643	0.8660922039451431	
ENSG00000168509	0.6685578971030237	0.0008621911123465694	
ENSG00000168515	0.680760062553551	0.6346008786677171	
ENSG00000168517	-0.03842367293587401	0.7701358099087018	
ENSG00000168522	-0.16891922628795797	0.11566712038421426	
ENSG00000168528	-0.3680480210303175	0.5951146803381471	
ENSG00000168530	2.9167506434508352	2.4524866429804013e-05	
ENSG00000168538	0.07252490127021094	0.39854955805443826	
ENSG00000168539	-0.33938433618610286	0.5830810137163367	
ENSG00000168542	0.27662713103889125	0.6641960720521873	
ENSG00000168546	0.7050257757746998	0.0040932389567347426	
ENSG00000168556	-0.6342553464239087	0.0009171660166699692	
ENSG00000168564	0.21201094264901021	0.08082168794795645	
ENSG00000168566	-0.18140313469874014	0.18555136083177398	
ENSG00000168569	-0.33645662689759526	0.000515083650876976	
ENSG00000168575	-0.24859793535795482	0.04450743553211851	
ENSG00000168582	2.3584418834169023	0.3239850262651276	
ENSG00000168589	0.1915927381341409	0.5500163139128353	
ENSG00000168591	0.16716852018970663	0.201852013106309	
ENSG00000168594	0.20041427212645146	0.8254997409773969	
ENSG00000168610	-0.9064344568714375	0.0001491621096150504	
ENSG00000168612	0.3508963147225288	0.0002535784134236421	
ENSG00000168614	0.3248726372772208	0.008612649948053835	
ENSG00000168615	-0.46828351645634125	0.0007273240068693151	
ENSG00000168619	2.7388803482011865	4.974824303781222e-06	
ENSG00000168621	0.6612498769134707	0.23493395038450723	
ENSG00000168630	0.0		
ENSG00000168631	-1.0355517683284914	0.13116858023140807	
ENSG00000168634	0.0		
ENSG00000168646	-0.10604414243695803	0.36927814418819294	
ENSG00000168653	-0.3092882686407403	0.005092076875166845	
ENSG00000168658	0.9288966676934095	0.005745235224860263	
ENSG00000168661	-0.14602522208107027	0.21739913706213562	
ENSG00000168671	1.8297034558393035	0.07004420312462822	
ENSG00000168672	-0.10109784907776698	0.4839864832892884	
ENSG00000168675	0.35094600408899224	0.0031361126757360933	
ENSG00000168676	-0.2972521902403549	0.7254631589713045	
ENSG00000168679	0.2236627285489443	0.2618387323452729	
ENSG00000168685	0.7987762268902692	0.036132402949300924	
ENSG00000168701	0.3438627495122386	0.025341434732585433	
ENSG00000168702	-0.3112126127494297	0.33176857711768204	
ENSG00000168703	0.0		
ENSG00000168710	-0.15873140673898511	0.04496728039613967	
ENSG00000168724	-0.2904633998774653	0.0017780937083989802	
ENSG00000168734	0.1787000584613052	0.07578129457436988	
ENSG00000168743	0.6419499918433949	0.001991807085041236	
ENSG00000168746	1.2777561629766931	0.08062377404362403	
ENSG00000168748	3.160266544545874	0.010003256110391445	
ENSG00000168754	0.8089173498188834	0.010136740115254774	
ENSG00000168757	0.0		
ENSG00000168758	0.8547830624998776	5.9352667765614425e-09	
ENSG00000168763	-0.06966631764506603	0.6581764368077807	
ENSG00000168765	-0.30333182317966756	0.003784239232800687	
ENSG00000168769	0.17408580766667525	0.2061174417445161	
ENSG00000168772	-0.40004192820994633	0.14431155349821073	
ENSG00000168778	0.3348139653036848	0.01759541242233966	
ENSG00000168779	-0.0006261891819419052	0.9980520570629154	
ENSG00000168781	-0.06242265415899295	0.6016537629685175	
ENSG00000168785	0.6744483349048034	0.0018771485838941855	
ENSG00000168787	1.1420777959344193	0.3239850262651274	
ENSG00000168792	-0.501914211104348	0.0008870732679089392	
ENSG00000168795	0.18954654111968106	0.0006068101965919693	
ENSG00000168802	0.00644085753333723	0.9292911587302327	
ENSG00000168803	-0.16607192295665385	0.020411817826505682	
ENSG00000168806	0.021370849335847097	0.795198092687239	
ENSG00000168807	0.3903693944324311	0.00369822859803773	
ENSG00000168811	0.6104232202927904	0.006713313213686618	
ENSG00000168813	0.11658405674327366	0.2264577835592062	
ENSG00000168818	-0.1592489342144061	0.017008708302449476	
ENSG00000168824	-1.2524454938974523	0.006472099622435222	
ENSG00000168826	0.5013037386968511	0.000806129582991898	
ENSG00000168827	-0.08156605906345149	0.4411277214735344	
ENSG00000168828	0.0		
ENSG00000168830	1.5307591443197524	0.08347243237422985	
ENSG00000168843	1.4400078703411205	0.01049944430176995	
ENSG00000168852	0.16306390119780767	0.6291059620405475	
ENSG00000168872	0.08102223396682806	0.2731834894648328	
ENSG00000168874	0.659233911309153	0.00029205994647163734	
ENSG00000168875	0.0		
ENSG00000168876	0.03452898480794708	0.8012296181245584	
ENSG00000168878	0.08608061926480204	0.9065375275906776	
ENSG00000168883	0.0061733620432411485	0.9494663837411892	
ENSG00000168884	-0.3714181462142001	0.008112604303275924	
ENSG00000168887	-0.0007365726768000513	0.988340110327449	
ENSG00000168890	0.14956255412080743	0.13923554122926013	
ENSG00000168894	0.2898094226980561	0.005536100270858723	
ENSG00000168899	0.17769534138687693	0.3767461382297427	
ENSG00000168903	1.3808933479014902	0.028584000786149755	
ENSG00000168904	0.14809386597497243	0.0956595634062094	
ENSG00000168906	0.16068971022556422	0.22256406684546842	
ENSG00000168907	-2.4288333496952745	0.011550165954166748	
ENSG00000168913	0.35138518885554204	0.10699712953665198	
ENSG00000168916	-0.25735038218496786	0.21919912838566052	
ENSG00000168917	0.5899814070714697	2.8465676571374305e-06	
ENSG00000168918	0.38841098998372825	0.04098427384322882	
ENSG00000168924	-0.063615090394193	0.40837541849060144	
ENSG00000168925	1.1675872287371014	0.20702905154940804	
ENSG00000168928	-0.21746192192509795	0.6637850327534216	
ENSG00000168930	1.8692333151230738	0.1607394909755691	
ENSG00000168936	0.20984477337149077	0.015701542426108717	
ENSG00000168938	0.10961862075843154	0.30628279286046667	
ENSG00000168939	0.02552709623513394	0.9494048099414547	
ENSG00000168944	-0.144128632124656	0.06451053274785408	
ENSG00000168952	-0.7110113087567225	2.948859122205416e-05	
ENSG00000168955	0.6367985628864581	0.5245903148530148	
ENSG00000168958	-0.2162871596277336	0.012009329687150246	
ENSG00000168959	0.4622279267396099	0.23602610475832453	
ENSG00000168961	0.46346271770412173	0.03904935739319612	
ENSG00000168967	0.0		
ENSG00000168970	0.6171335774737312	1.5488504105661838e-05	
ENSG00000168992	1.6284663208540309	0.0335879938319446	
ENSG00000168993	-0.5613138066220751	0.050949618102299525	
ENSG00000168994	0.3062384586999567	0.019344975274108934	
ENSG00000168995	-0.7322653939855766	0.024376970655500693	
ENSG00000169006	-0.33874705897440194	0.5670613221324001	
ENSG00000169016	-0.029585912773297807	0.7168211929406836	
ENSG00000169018	-0.2005924526485563	0.13471853305093207	
ENSG00000169019	0.3711056422638137	0.005052622937804437	
ENSG00000169020	-0.2213408745287282	0.016832474530705844	
ENSG00000169021	0.03269505746047763	0.6217721936331955	
ENSG00000169026	0.5406678042658135	2.2174602277220726e-05	
ENSG00000169031	0.5237809113678424	0.011970755317075536	
ENSG00000169032	-0.07447305083839151	0.5643247353181695	
ENSG00000169035	3.5928746129021896	0.11776446062815711	
ENSG00000169040	0.0		
ENSG00000169045	-0.24781106770537598	0.003430224016797409	
ENSG00000169047	-0.3596809881606644	0.17980293637011263	
ENSG00000169057	-0.2410736016740609	0.00073860916800046	
ENSG00000169059	0.25797088000961477	0.7307542852494504	
ENSG00000169062	0.23972496961602374	0.00716620658909547	
ENSG00000169064	5.557138814774828	0.07764257495879087	
ENSG00000169067	0.5298225290950977	0.42011358692182676	
